00:14:40.102 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    79 Steps:   15681 Episode Steps:   229 Return:  0.0000 Success:  0.25, D: 0.00 FPS: 3.54
00:15:37.404 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    80 Steps:   15884 Episode Steps:   203 Return:  1.0000 Success:  0.30, D: 0.00 FPS: 3.54
00:16:36.462 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    81 Steps:   16093 Episode Steps:   209 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 3.54
00:17:34.046 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    82 Steps:   16296 Episode Steps:   203 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 3.53
00:18:16.799 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    83 Steps:   16446 Episode Steps:   150 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 3.51
00:19:22.218 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    84 Steps:   16677 Episode Steps:   231 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.53
00:20:19.880 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    85 Steps:   16880 Episode Steps:   203 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 3.52
00:21:17.959 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    86 Steps:   17085 Episode Steps:   205 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 3.53
00:22:42.700 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    87 Steps:   17387 Episode Steps:   302 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 3.56
00:23:39.243 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    88 Steps:   17587 Episode Steps:   200 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 3.54
00:24:41.636 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    89 Steps:   17807 Episode Steps:   220 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 3.53
00:25:18.139 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    90 Steps:   17935 Episode Steps:   128 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 3.51
00:26:18.254 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    91 Steps:   18148 Episode Steps:   213 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 3.54
00:27:02.643 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    92 Steps:   18304 Episode Steps:   156 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 3.51
00:27:42.568 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    93 Steps:   18444 Episode Steps:   140 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 3.51
00:28:16.784 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    94 Steps:   18563 Episode Steps:   119 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 3.48
00:28:57.725 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    95 Steps:   18706 Episode Steps:   143 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 3.49
00:30:22.236 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    96 Steps:   19008 Episode Steps:   302 Return:  0.0000 Success:  0.45, D: 0.00 FPS: 3.57
00:30:59.118 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    97 Steps:   19137 Episode Steps:   129 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 3.50
00:32:00.544 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    98 Steps:   19354 Episode Steps:   217 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 3.53
00:32:39.947 [INFO] (off_policy_trainer_carla.py:565) Total Episode:    99 Steps:   19492 Episode Steps:   138 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 3.50
00:33:37.704 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   100 Steps:   19696 Episode Steps:   204 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 3.53
00:35:02.775 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   101 Steps:   19998 Episode Steps:   302 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 3.55
00:35:57.272 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   102 Steps:   20190 Episode Steps:   192 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 3.52
00:37:04.427 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   103 Steps:   20428 Episode Steps:   238 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.54
00:38:00.077 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   104 Steps:   20624 Episode Steps:   196 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.52
00:39:07.058 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   105 Steps:   20860 Episode Steps:   236 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 3.52
00:40:31.990 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   106 Steps:   21162 Episode Steps:   302 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 3.56
00:41:02.699 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   107 Steps:   21268 Episode Steps:   106 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 3.45
00:41:43.045 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   108 Steps:   21409 Episode Steps:   141 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 3.50
00:43:08.040 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   109 Steps:   21711 Episode Steps:   302 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 3.55
00:43:56.542 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   110 Steps:   21881 Episode Steps:   170 Return:  0.0000 Success:  0.30, D: 0.00 FPS: 3.51
00:44:29.535 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   111 Steps:   21996 Episode Steps:   115 Return: -1.0000 Success:  0.25, D: 0.00 FPS: 3.49
00:44:58.230 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   112 Steps:   22095 Episode Steps:    99 Return: -1.0000 Success:  0.25, D: 0.00 FPS: 3.45
00:46:22.993 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   113 Steps:   22397 Episode Steps:   302 Return:  0.0000 Success:  0.25, D: 0.00 FPS: 3.56
00:47:26.324 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   114 Steps:   22622 Episode Steps:   225 Return:  1.0000 Success:  0.30, D: 0.00 FPS: 3.55
00:48:23.945 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   115 Steps:   22826 Episode Steps:   204 Return:  1.0000 Success:  0.35, D: 0.00 FPS: 3.54
00:49:22.400 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   116 Steps:   23032 Episode Steps:   206 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.52
00:50:47.805 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   117 Steps:   23334 Episode Steps:   302 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 3.54
00:51:46.759 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   118 Steps:   23542 Episode Steps:   208 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.53
00:52:49.416 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   119 Steps:   23763 Episode Steps:   221 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 3.53
00:53:46.923 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   120 Steps:   23965 Episode Steps:   202 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 3.51
00:54:20.277 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   121 Steps:   24081 Episode Steps:   116 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 3.48
00:55:02.906 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   122 Steps:   24230 Episode Steps:   149 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 3.50
00:55:41.367 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   123 Steps:   24364 Episode Steps:   134 Return: -1.0000 Success:  0.40, D: 0.00 FPS: 3.48
00:56:43.393 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   124 Steps:   24584 Episode Steps:   220 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.55
00:58:07.986 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   125 Steps:   24886 Episode Steps:   302 Return:  0.0000 Success:  0.35, D: 0.00 FPS: 3.57
00:58:41.220 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   126 Steps:   25001 Episode Steps:   115 Return: -1.0000 Success:  0.35, D: 0.00 FPS: 3.46
00:59:40.366 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   127 Steps:   25210 Episode Steps:   209 Return:  1.0000 Success:  0.40, D: 0.00 FPS: 3.53
01:01:04.957 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   128 Steps:   25512 Episode Steps:   302 Return:  0.0000 Success:  0.40, D: 0.00 FPS: 3.57
01:02:03.940 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   129 Steps:   25721 Episode Steps:   209 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 3.54
01:03:02.831 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   130 Steps:   25929 Episode Steps:   208 Return:  1.0000 Success:  0.50, D: 0.00 FPS: 3.53
01:03:46.538 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   131 Steps:   26082 Episode Steps:   153 Return:  0.0000 Success:  0.50, D: 0.00 FPS: 3.50
01:04:49.053 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   132 Steps:   26303 Episode Steps:   221 Return:  1.0000 Success:  0.55, D: 0.00 FPS: 3.54
01:06:14.670 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   133 Steps:   26605 Episode Steps:   302 Return:  0.0000 Success:  0.55, D: 0.00 FPS: 3.53
01:07:39.451 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   134 Steps:   26907 Episode Steps:   302 Return:  0.0000 Success:  0.50, D: 0.00 FPS: 3.56
01:08:11.378 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   135 Steps:   27018 Episode Steps:   111 Return: -1.0000 Success:  0.45, D: 0.00 FPS: 3.48
01:09:09.149 [INFO] (off_policy_trainer_carla.py:565) Total Episode:   136 Steps:   27221 Episode Steps:   203 Return:  1.0000 Success:  0.45, D: 0.00 FPS: 3.51
